n_a,n_b,successes,trials,estimate,cost_weight,cost_yuan,a_cost_yuan,b_cost_yuan,a_volume_um3,b_volume_um3,total_volume_um3,a_volume_percent,b_volume_percent,total_volume_percent,cp_one_sided_95_lower,cp_one_sided_family_lower,family_size
257,5088,45003,50000,0.90006,471351,12.339940323851687,3.8149144990704253,8.525025824781261,3.6332519038765954,170.50051649562528,174.13376839950186,0.36332519038765954,17.050051649562526,17.413376839950185,0.897826589732955,0.897826589732955,1
256,5107,45002,50000,0.90004,472000,12.356931104119852,3.8000704737822137,8.556860630337638,3.6191147369354413,171.1372126067528,174.75632734368824,0.3619114736935441,17.11372126067528,17.475632734368823,0.8978063943843658,0.8978063943843658,1
255,5129,45000,50000,0.9,472841,12.378948432633761,3.7852264484940017,8.593721984139759,3.604977569994287,171.8744396827952,175.4794172527895,0.3604977569994287,17.18744396827952,17.54794172527895,0.8977660037689393,0.8977660037689393,1
254,5148,45011,50000,0.90022,473490,12.395939212901926,3.77038242320579,8.625556789696136,3.590840403053133,172.51113579392273,176.10197619697587,0.35908404030531327,17.251113579392275,17.610197619697587,0.8979881535036419,0.8979881535036419,1
253,5165,45002,50000,0.90004,474011,12.409578961006261,3.755538397917578,8.654040563088683,3.576703236111979,173.0808112617737,176.65751449788567,0.3576703236111979,17.30808112617737,17.66575144978857,0.8978063943843658,0.8978063943843658,1
252,5187,45009,50000,0.90018,474852,12.43159628952017,3.7406943726293664,8.690901916890803,3.562566069170825,173.8180383378161,177.38060440698692,0.3562566069170825,17.38180383378161,17.738060440698693,0.8979477623972059,0.8979477623972059,1
251,5204,45004,50000,0.90008,475373,12.445236037624506,3.725850347341155,8.719385690283351,3.548428902229671,174.38771380566703,177.9361427078967,0.35484289022296706,17.438771380566706,17.793614270789668,0.8978467851088042,0.8978467851088042,1
250,5222,45006,50000,0.90012,475958,12.460551301810755,3.711006322052943,8.749544979757813,3.534291735288517,174.9908995951563,178.5251913304448,0.35342917352885167,17.49908995951563,17.85251913304448,0.8978871759423113,0.8978871759423113,1
249,5239,45005,50000,0.9001,476479,12.474191049915092,3.696162296764731,8.77802875315036,3.5201545683473627,175.56057506300724,179.0807296313546,0.35201545683473623,17.556057506300725,17.90807296313546,0.8978669805119213,0.8978669805119213,1
248,5262,45009,50000,0.90018,477384,12.497883894510915,3.6813182714765196,8.816565623034395,3.5060174014062087,176.33131246068794,179.83732986209415,0.35060174014062084,17.633131246068796,17.983732986209414,0.8979477623972059,0.8979477623972059,1
247,5280,45011,50000,0.90022,477969,12.513199158697164,3.6664742461883075,8.846724912508858,3.4918802344650546,176.93449825017717,180.4263784846422,0.34918802344650546,17.693449825017716,18.042637848464224,0.8979881535036419,0.8979881535036419,1
246,5305,45009,50000,0.90018,479002,12.540243035456816,3.651630220900096,8.888612814556721,3.4777430675239005,177.77225629113445,181.24999935865836,0.34777430675239,17.77722562911345,18.124999935865834,0.8979477623972059,0.8979477623972059,1
245,5327,45005,50000,0.9001,479843,12.562260363970726,3.636786195611884,8.925474168358841,3.4636059005827464,178.50948336717684,181.97308926775958,0.34636059005827463,17.850948336717682,18.197308926775957,0.8978669805119213,0.8978669805119213,1
244,5350,45002,50000,0.90004,480748,12.585953208566549,3.6219421703236723,8.964011038242877,3.4494687336415923,179.28022076485755,182.72968949849914,0.3449468733641592,17.928022076485753,18.272968949849915,0.8978063943843658,0.8978063943843658,1
243,5370,45001,50000,0.90002,481461,12.604619504916627,3.6070981450354607,8.997521359881167,3.4353315667004383,179.95042719762338,183.3857587643238,0.3435331566700438,17.99504271976234,18.33857587643238,0.8977861990630301,0.8977861990630301,1
242,5389,45009,50000,0.90018,482110,12.621610285184792,3.5922541197472486,9.029356165437543,3.421194399759284,180.5871233087509,184.0083177085102,0.3421194399759284,18.05871233087509,18.400831770851017,0.8979477623972059,0.8979477623972059,1
241,5409,45000,50000,0.9,482823,12.640276581534872,3.577410094459037,9.062866487075835,3.40705723281813,181.2573297415167,184.66438697433483,0.340705723281813,18.12573297415167,18.466438697433485,0.8977660037689393,0.8977660037689393,1
240,5430,45000,50000,0.9,483600,12.660618393966866,3.5625660691708254,9.09805232479604,3.392920065876976,181.96104649592084,185.35396656179782,0.3392920065876976,18.196104649592087,18.53539665617978,0.8977660037689393,0.8977660037689393,1
239,5448,45000,50000,0.9,484185,12.675933658153117,3.5477220438826134,9.128211614270503,3.378782898935822,182.56423228541007,185.94301518434588,0.33787828989358215,18.256423228541006,18.59430151843459,0.8977660037689393,0.8977660037689393,1
238,5467,45009,50000,0.90018,484834,12.692924438421281,3.5328780185944018,9.160046419826879,3.364645731994668,183.20092839653762,186.5655741285323,0.33646457319946677,18.320092839653764,18.65655741285323,0.8979477623972059,0.8979477623972059,1
